order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,customer_segment,payment_method,shipping_days,shipping_cost,customer_rating
ORD-100239,2024-03-23,Asia Pacific,Sports & Outdoors,Running Shoes,9,37.37,10,302.7,Consumer,Apple Pay,11,46.81,4.1
ORD-101799,2024-03-23,North America,Sports & Outdoors,Dumbbells,5,677.43,10,3048.44,Consumer,Credit Card,4,32.87,4.2
ORD-100942,2024-03-23,Asia Pacific,Clothing,Jacket,3,80.76,15,205.94,Enterprise,PayPal,1,21.42,3.6
ORD-101887,2024-03-24,Latin America,Sports & Outdoors,Dumbbells,4,566.45,10,2039.22,SMB,Google Pay,7,5.26,4.0
ORD-101587,2024-03-25,Europe,Sports & Outdoors,Tent,8,495.71,15,3370.83,Consumer,Google Pay,4,38.12,4.9
ORD-100850,2024-03-25,Middle East,Home & Kitchen,Air Fryer,7,415.43,0,2908.01,SMB,Bank Transfer,12,32.04,4.2
ORD-100222,2024-03-27,North America,Books,Children's Book,5,8.57,20,34.28,SMB,PayPal,9,7.47,4.2
ORD-101640,2024-03-27,Asia Pacific,Home & Kitchen,Blender,1,232.67,20,186.14,Consumer,Credit Card,11,45.9,5.0
ORD-101616,2024-03-27,Europe,Home & Kitchen,Microwave,4,195.22,20,624.7,SMB,Google Pay,10,21.61,4.6
ORD-100010,2024-03-28,Europe,Electronics,Smartwatch,7,1031.38,15,6136.71,Consumer,Credit Card,7,22.15,4.6
ORD-101331,2024-03-28,North America,Electronics,Smartphone,5,1060.63,5,5037.99,SMB,PayPal,3,13.81,4.5
ORD-100034,2024-03-28,Latin America,Electronics,Tablet,9,378.4,15,2894.76,Enterprise,Google Pay,8,33.91,4.0
ORD-100895,2024-03-28,Latin America,Sports & Outdoors,Tent,2,63.08,20,100.93,Consumer,PayPal,11,36.59,4.3
ORD-101305,2024-03-28,Europe,Home & Kitchen,Vacuum Cleaner,4,264.15,0,1056.6,Consumer,Google Pay,9,29.77,4.1
ORD-101747,2024-03-28,Latin America,Clothing,Sneakers,3,90.86,15,231.69,Consumer,Google Pay,13,12.72,5.0
ORD-101829,2024-03-29,North America,Electronics,Headphones,5,381.54,0,1907.7,SMB,Credit Card,7,29.43,4.0
ORD-101941,2024-03-29,Latin America,Clothing,Jacket,4,61.22,20,195.9,Consumer,Bank Transfer,4,14.87,3.8
ORD-100173,2024-03-29,Middle East,Clothing,Dress,9,83.61,5,714.87,Consumer,Bank Transfer,7,8.01,3.7
ORD-100147,2024-03-29,Asia Pacific,Clothing,Dress,2,31.47,15,53.5,SMB,Apple Pay,7,6.99,4.8
ORD-100019,2024-03-29,Europe,Sports & Outdoors,Dumbbells,2,49.18,5,93.44,SMB,Bank Transfer,11,47.88,3.6
ORD-101946,2024-03-30,Middle East,Sports & Outdoors,Tent,9,43.69,0,393.21,SMB,Apple Pay,11,36.86,4.0
ORD-101405,2024-03-30,Asia Pacific,Sports & Outdoors,Dumbbells,2,424.26,0,848.52,Consumer,Apple Pay,13,9.67,4.7
ORD-100610,2024-03-30,Europe,Sports & Outdoors,Bike,4,288.71,15,981.61,Consumer,Apple Pay,11,25.66,4.8
ORD-100543,2024-03-30,North America,Home & Kitchen,Microwave,5,185.53,0,927.65,Consumer,Credit Card,6,17.21,3.3
ORD-100185,2024-03-30,Latin America,Electronics,Smartwatch,7,1726.11,20,9666.22,SMB,Credit Card,5,17.06,4.5
ORD-100752,2024-04-01,Asia Pacific,Home & Kitchen,Air Fryer,6,129.56,0,777.36,Consumer,Credit Card,7,12.09,4.6
ORD-101494,2024-04-01,Europe,Electronics,Camera,2,1767.74,0,3535.48,SMB,Apple Pay,8,15.97,3.7
ORD-100348,2024-04-02,Europe,Home & Kitchen,Microwave,5,180.61,15,767.59,Consumer,PayPal,3,10.77,4.0
ORD-100527,2024-04-02,Middle East,Books,Cookbook,8,22.17,15,150.76,Consumer,Credit Card,4,26.55,5.0
ORD-100731,2024-04-03,Latin America,Electronics,Smartphone,5,1014.04,5,4816.69,Consumer,Google Pay,11,20.84,3.4
ORD-100831,2024-04-04,North America,Books,Children's Book,4,30.65,15,104.21,SMB,Apple Pay,10,17.22,5.0
ORD-101264,2024-04-04,Asia Pacific,Home & Kitchen,Air Fryer,3,231.9,10,626.13,Consumer,Google Pay,3,31.35,3.6
ORD-100130,2024-04-04,Europe,Home & Kitchen,Air Fryer,9,120.52,20,867.74,SMB,Credit Card,4,8.13,4.0
ORD-100832,2024-04-05,Asia Pacific,Electronics,Camera,3,1063.72,10,2872.04,SMB,Bank Transfer,1,26.55,3.9
ORD-100714,2024-04-06,Europe,Clothing,Dress,1,27.93,10,25.14,Consumer,Google Pay,1,7.99,3.1
ORD-100194,2024-04-07,North America,Home & Kitchen,Blender,2,473.59,5,899.82,SMB,Bank Transfer,4,12.29,4.3
ORD-100867,2024-04-07,North America,Clothing,Dress,5,32.35,0,161.75,Consumer,PayPal,1,38.22,3.4
ORD-101610,2024-04-07,Europe,Books,Children's Book,3,24.56,0,73.68,Consumer,Credit Card,9,43.17,3.4
ORD-101547,2024-04-07,Europe,Sports & Outdoors,Dumbbells,9,202.99,20,1461.53,Enterprise,Credit Card,3,31.82,5.0
ORD-101540,2024-04-07,Europe,Sports & Outdoors,Dumbbells,5,510.39,15,2169.16,Consumer,Credit Card,11,13.93,3.9
ORD-100295,2024-04-08,North America,Books,Non-Fiction,4,30.59,0,122.36,Consumer,Google Pay,3,30.35,3.7
ORD-101472,2024-04-08,Europe,Clothing,Jeans,8,104.66,0,837.28,Consumer,PayPal,5,39.11,4.2
ORD-100613,2024-04-10,Europe,Home & Kitchen,Air Fryer,4,76.42,0,305.68,Consumer,Google Pay,2,13.68,4.0
ORD-100779,2024-04-10,Asia Pacific,Home & Kitchen,Vacuum Cleaner,6,211.44,0,1268.64,Consumer,Apple Pay,5,9.5,4.0
ORD-100607,2024-04-11,North America,Books,Biography,7,24.89,15,148.1,Consumer,Google Pay,1,5.19,3.9
ORD-100602,2024-04-11,North America,Home & Kitchen,Vacuum Cleaner,9,488.99,0,4400.91,Consumer,PayPal,5,27.5,3.2
ORD-101372,2024-04-11,Europe,Sports & Outdoors,Dumbbells,8,175.23,0,1401.84,SMB,PayPal,1,14.0,3.5
ORD-101309,2024-04-11,North America,Home & Kitchen,Coffee Maker,6,354.62,0,2127.72,Consumer,Apple Pay,10,6.59,4.7
ORD-101524,2024-04-12,Asia Pacific,Electronics,Smartphone,7,1294.63,20,7249.93,Enterprise,PayPal,3,14.82,4.6
ORD-101873,2024-04-12,North America,Home & Kitchen,Air Fryer,6,322.7,20,1548.96,SMB,Bank Transfer,8,7.38,5.0
ORD-101838,2024-04-12,Asia Pacific,Clothing,Jacket,9,101.66,0,914.94,SMB,Credit Card,4,19.99,3.3
ORD-101025,2024-04-13,Europe,Electronics,Smartphone,6,1155.81,0,6934.86,SMB,Credit Card,4,20.08,4.4
ORD-101481,2024-04-13,Europe,Sports & Outdoors,Yoga Mat,1,639.58,5,607.6,Consumer,Bank Transfer,13,40.01,4.5
ORD-100491,2024-04-14,North America,Home & Kitchen,Air Fryer,9,461.84,15,3533.08,Consumer,Credit Card,1,8.63,3.6
ORD-100628,2024-04-14,Asia Pacific,Books,Biography,2,32.66,0,65.32,SMB,Apple Pay,4,31.8,3.8
ORD-100636,2024-04-14,Europe,Sports & Outdoors,Tent,2,295.66,20,473.06,SMB,PayPal,12,34.07,4.4
ORD-101499,2024-04-15,Europe,Books,Non-Fiction,4,24.28,0,97.12,Consumer,PayPal,10,26.11,3.7
ORD-101576,2024-04-15,Middle East,Home & Kitchen,Coffee Maker,9,257.14,0,2314.26,Enterprise,Credit Card,12,35.62,4.3
ORD-101694,2024-04-15,Asia Pacific,Sports & Outdoors,Tent,1,623.51,15,529.98,Consumer,Credit Card,4,34.02,5.0
ORD-100770,2024-04-15,Europe,Clothing,Jacket,4,30.95,5,117.61,SMB,Google Pay,10,32.75,3.5
ORD-100689,2024-04-15,North America,Books,Biography,6,15.81,0,94.86,Consumer,Credit Card,7,12.94,4.7
ORD-100747,2024-04-15,Europe,Sports & Outdoors,Dumbbells,3,357.41,0,1072.23,SMB,Bank Transfer,12,48.8,3.6
ORD-100367,2024-04-15,North America,Books,Children's Book,3,19.52,20,46.85,Consumer,PayPal,10,42.94,4.5
ORD-100643,2024-04-15,North America,Electronics,Tablet,6,1231.57,20,5911.54,Consumer,PayPal,5,44.77,3.2
ORD-100856,2024-04-16,Asia Pacific,Sports & Outdoors,Bike,2,524.02,10,943.24,Consumer,Google Pay,6,25.53,4.6
ORD-101606,2024-04-16,Europe,Electronics,Tablet,7,785.85,20,4400.76,Consumer,Credit Card,2,5.18,4.5
ORD-100570,2024-04-16,North America,Sports & Outdoors,Tent,5,511.58,10,2302.11,Consumer,Credit Card,4,39.88,4.2
ORD-100503,2024-04-16,Middle East,Sports & Outdoors,Yoga Mat,9,729.64,0,6566.76,SMB,Credit Card,2,8.37,4.3
ORD-101962,2024-04-17,Europe,Books,Biography,4,12.26,10,44.14,Enterprise,Google Pay,7,41.72,4.8
ORD-100529,2024-04-17,North America,Books,Cookbook,4,13.07,15,44.44,Consumer,Apple Pay,7,10.49,4.3
ORD-101975,2024-04-17,Europe,Clothing,Hoodie,9,80.54,5,688.62,Consumer,Bank Transfer,12,23.13,4.0
ORD-101023,2024-04-17,North America,Electronics,Smartwatch,7,207.1,0,1449.7,Consumer,Credit Card,7,41.12,3.6
ORD-100446,2024-04-17,North America,Electronics,Smartphone,2,762.3,5,1448.37,Consumer,Credit Card,11,47.11,4.3
ORD-100236,2024-04-18,Europe,Electronics,Headphones,3,451.62,0,1354.86,Consumer,Bank Transfer,6,32.65,3.8
ORD-100026,2024-04-18,Latin America,Clothing,Dress,6,144.01,5,820.86,Consumer,PayPal,2,9.77,4.2
ORD-101983,2024-04-19,North America,Electronics,Headphones,9,1749.02,0,15741.18,Consumer,Google Pay,12,37.52,4.9
ORD-101463,2024-04-19,Asia Pacific,Books,Non-Fiction,8,11.39,0,91.12,SMB,PayPal,4,16.13,3.3
ORD-100162,2024-04-19,Middle East,Clothing,Jacket,1,87.17,0,87.17,Consumer,Google Pay,8,45.63,3.6
ORD-101736,2024-04-20,Europe,Books,Cookbook,8,30.78,5,233.93,Consumer,Bank Transfer,3,32.08,3.6
ORD-100498,2024-04-20,Latin America,Clothing,Jacket,5,111.93,0,559.65,Consumer,PayPal,8,20.31,4.9
ORD-100468,2024-04-20,Europe,Clothing,T-Shirt,9,149.5,20,1076.4,Consumer,Google Pay,1,5.64,4.8
ORD-101210,2024-04-21,North America,Clothing,Jacket,2,109.93,0,219.86,Consumer,Credit Card,7,37.05,3.3
ORD-100939,2024-04-21,Latin America,Electronics,Smartphone,9,1913.73,5,16362.39,Consumer,Bank Transfer,1,36.61,4.4
ORD-100727,2024-04-21,Asia Pacific,Clothing,Jacket,1,20.96,0,20.96,Consumer,Google Pay,6,27.77,5.0
ORD-100160,2024-04-21,North America,Electronics,Headphones,5,1140.05,20,4560.2,Consumer,PayPal,3,47.63,3.3
ORD-101336,2024-04-21,Europe,Clothing,T-Shirt,3,102.58,5,292.35,Consumer,Credit Card,11,11.31,3.7
ORD-101485,2024-04-21,Asia Pacific,Electronics,Smartphone,2,968.85,0,1937.7,Consumer,PayPal,9,26.25,4.1
ORD-101713,2024-04-22,Asia Pacific,Books,Fiction,6,15.48,5,88.24,SMB,Google Pay,12,46.69,3.6
ORD-101191,2024-04-23,Europe,Home & Kitchen,Microwave,1,33.99,0,33.99,SMB,Credit Card,7,6.98,4.2
ORD-101936,2024-04-23,North America,Sports & Outdoors,Tent,3,676.32,10,1826.06,SMB,Credit Card,13,17.72,4.9
ORD-101107,2024-04-23,North America,Home & Kitchen,Vacuum Cleaner,3,421.92,5,1202.47,Consumer,Apple Pay,6,30.0,4.2
ORD-101743,2024-04-23,Latin America,Electronics,Smartwatch,8,1433.48,0,11467.84,SMB,Apple Pay,8,15.9,3.4
ORD-100969,2024-04-23,Asia Pacific,Books,Children's Book,7,26.57,0,185.99,Consumer,Apple Pay,10,21.5,3.4
ORD-100693,2024-04-23,Europe,Sports & Outdoors,Tent,6,707.48,10,3820.39,Consumer,Apple Pay,2,9.72,4.9
ORD-101985,2024-04-24,Asia Pacific,Home & Kitchen,Coffee Maker,5,107.39,10,483.26,SMB,Bank Transfer,10,48.32,5.0
ORD-100007,2024-04-24,Asia Pacific,Clothing,Sneakers,8,78.6,5,597.36,SMB,Bank Transfer,8,18.68,4.5
ORD-100467,2024-04-24,Europe,Sports & Outdoors,Bike,6,88.13,5,502.34,Consumer,Credit Card,5,14.91,3.5
ORD-100929,2024-04-25,Latin America,Clothing,Hoodie,8,136.56,20,873.98,Consumer,Google Pay,13,34.32,3.7
ORD-101897,2024-04-25,North America,Clothing,T-Shirt,7,96.83,15,576.14,Enterprise,Google Pay,11,23.33,5.0
ORD-101712,2024-04-25,Middle East,Home & Kitchen,Blender,6,241.91,10,1306.31,SMB,Google Pay,4,34.45,4.0
ORD-100612,2024-04-25,Europe,Sports & Outdoors,Bike,9,335.7,10,2719.17,Consumer,Bank Transfer,1,9.61,4.0
ORD-100549,2024-04-26,Latin America,Clothing,T-Shirt,8,25.47,20,163.01,Consumer,PayPal,10,49.86,5.0
ORD-101049,2024-04-26,North America,Books,Children's Book,9,33.88,0,304.92,Consumer,PayPal,13,8.1,4.0
ORD-101718,2024-04-27,Asia Pacific,Home & Kitchen,Air Fryer,8,331.95,0,2655.6,SMB,Apple Pay,3,17.86,4.1
ORD-101251,2024-04-27,Europe,Sports & Outdoors,Dumbbells,2,564.34,15,959.38,Consumer,Apple Pay,2,49.65,3.3
ORD-100374,2024-04-28,Europe,Electronics,Headphones,3,551.05,10,1487.83,SMB,Credit Card,10,29.98,4.4
ORD-101792,2024-04-29,Asia Pacific,Electronics,Camera,3,1551.55,0,4654.65,SMB,Credit Card,4,40.74,3.9
ORD-101436,2024-04-30,Latin America,Clothing,Sneakers,9,38.25,10,309.82,Enterprise,Credit Card,10,48.64,4.1
ORD-100513,2024-04-30,North America,Electronics,Smartphone,4,413.89,5,1572.78,Consumer,PayPal,3,13.79,5.0
ORD-101888,2024-04-30,North America,Books,Fiction,3,14.75,20,35.4,Consumer,Google Pay,8,22.7,4.0
ORD-101193,2024-04-30,Middle East,Home & Kitchen,Blender,1,283.43,0,283.43,Enterprise,Bank Transfer,11,11.6,4.1
ORD-100055,2024-05-01,North America,Books,Cookbook,2,20.8,0,41.6,Consumer,Credit Card,4,32.49,3.5
ORD-101583,2024-05-01,Europe,Books,Children's Book,9,17.37,0,156.33,Enterprise,Google Pay,3,42.05,4.2
ORD-100277,2024-05-03,Asia Pacific,Sports & Outdoors,Yoga Mat,1,392.57,20,314.06,SMB,Apple Pay,4,21.5,4.6
ORD-101945,2024-05-03,Europe,Clothing,Jeans,9,21.99,0,197.91,Consumer,PayPal,11,5.6,4.9
ORD-100686,2024-05-03,North America,Clothing,T-Shirt,9,142.08,20,1022.98,SMB,PayPal,12,6.07,5.0
ORD-101185,2024-05-03,Middle East,Electronics,Camera,7,1388.75,0,9721.25,Consumer,PayPal,4,39.7,4.8
ORD-100359,2024-05-04,North America,Clothing,Jeans,8,95.7,5,727.32,SMB,PayPal,5,23.44,3.8
ORD-100016,2024-05-04,Europe,Sports & Outdoors,Tent,5,630.53,0,3152.65,Consumer,Credit Card,3,26.31,4.2
ORD-100342,2024-05-05,Latin America,Books,Fiction,5,12.18,15,51.76,Consumer,PayPal,11,5.34,3.8
ORD-101493,2024-05-05,North America,Electronics,Headphones,3,1519.59,0,4558.77,Consumer,PayPal,2,48.79,3.9
ORD-101192,2024-05-05,Asia Pacific,Home & Kitchen,Air Fryer,4,189.86,0,759.44,Consumer,Bank Transfer,2,30.23,4.5
ORD-100435,2024-05-05,Latin America,Home & Kitchen,Vacuum Cleaner,8,236.35,15,1607.18,SMB,Google Pay,13,43.35,4.3
ORD-100023,2024-05-05,North America,Home & Kitchen,Air Fryer,1,441.04,0,441.04,SMB,PayPal,13,11.48,4.0
ORD-101413,2024-05-05,Asia Pacific,Sports & Outdoors,Running Shoes,3,414.31,5,1180.78,Consumer,PayPal,1,46.53,4.7
ORD-101448,2024-05-06,Europe,Home & Kitchen,Coffee Maker,1,260.04,0,260.04,SMB,Credit Card,12,47.56,5.0
ORD-100072,2024-05-06,North America,Home & Kitchen,Microwave,7,382.49,10,2409.69,Consumer,PayPal,13,49.35,3.9
ORD-100315,2024-05-06,Asia Pacific,Books,Non-Fiction,4,27.96,0,111.84,Consumer,Bank Transfer,7,22.16,3.4
ORD-101900,2024-05-07,Europe,Home & Kitchen,Vacuum Cleaner,1,494.85,0,494.85,Consumer,Apple Pay,2,13.34,4.6
ORD-100132,2024-05-07,Asia Pacific,Clothing,Dress,5,82.6,0,413.0,Enterprise,Apple Pay,2,37.75,4.7
ORD-100751,2024-05-07,North America,Clothing,Sneakers,3,36.75,0,110.25,Consumer,Credit Card,3,48.3,4.9
ORD-101128,2024-05-07,Asia Pacific,Clothing,Dress,9,64.46,10,522.13,SMB,Google Pay,4,24.7,5.0
ORD-100420,2024-05-07,Asia Pacific,Electronics,Laptop,7,1625.64,10,10241.53,Enterprise,Bank Transfer,13,26.79,3.5
ORD-100966,2024-05-08,North America,Electronics,Laptop,9,1380.0,0,12420.0,Enterprise,PayPal,12,9.96,3.2
ORD-101507,2024-05-08,Europe,Books,Fiction,6,33.22,0,199.32,Enterprise,Google Pay,8,46.84,3.8
ORD-101677,2024-05-08,Latin America,Home & Kitchen,Coffee Maker,2,189.5,0,379.0,Consumer,PayPal,8,11.14,4.1
ORD-101237,2024-05-08,Middle East,Electronics,Smartwatch,1,1595.97,5,1516.17,Enterprise,PayPal,7,39.78,3.6
ORD-100700,2024-05-09,North America,Home & Kitchen,Microwave,7,143.11,0,1001.77,SMB,Apple Pay,4,7.11,4.1
ORD-101555,2024-05-09,Latin America,Books,Children's Book,1,34.01,0,34.01,Consumer,PayPal,10,23.3,3.9
ORD-100855,2024-05-09,North America,Electronics,Camera,4,1844.38,15,6270.89,Consumer,Google Pay,3,17.02,5.0
ORD-100351,2024-05-11,Europe,Books,Biography,2,30.19,0,60.38,Consumer,Credit Card,7,14.45,3.8
ORD-100477,2024-05-12,Asia Pacific,Home & Kitchen,Coffee Maker,6,400.9,0,2405.4,Enterprise,Google Pay,3,34.12,4.2
ORD-100228,2024-05-13,North America,Clothing,T-Shirt,2,126.3,5,239.97,Enterprise,Google Pay,4,47.84,4.0
ORD-101011,2024-05-13,North America,Electronics,Smartwatch,8,1357.06,0,10856.48,SMB,Apple Pay,8,13.01,4.4
ORD-101724,2024-05-13,North America,Sports & Outdoors,Tent,9,86.28,15,660.04,SMB,Apple Pay,4,42.48,4.5
ORD-101397,2024-05-14,North America,Books,Non-Fiction,8,18.35,20,117.44,Consumer,PayPal,6,17.53,4.2
ORD-100635,2024-05-14,North America,Clothing,Sneakers,1,51.13,15,43.46,Consumer,Apple Pay,10,6.41,5.0
ORD-100454,2024-05-15,North America,Books,Biography,5,18.01,15,76.54,Consumer,PayPal,9,5.09,3.6
ORD-100096,2024-05-15,North America,Books,Fiction,3,9.36,5,26.68,SMB,Bank Transfer,3,31.81,3.0
ORD-101315,2024-05-15,North America,Sports & Outdoors,Bike,8,113.71,10,818.71,Consumer,Bank Transfer,3,34.05,4.2
ORD-101339,2024-05-15,Europe,Sports & Outdoors,Bike,4,344.63,10,1240.67,Consumer,Credit Card,3,8.4,3.9
ORD-100192,2024-05-15,Asia Pacific,Clothing,Dress,4,139.65,0,558.6,SMB,PayPal,6,14.03,4.7
ORD-101182,2024-05-16,North America,Home & Kitchen,Blender,1,276.64,5,262.81,SMB,Google Pay,9,30.07,3.9
ORD-101846,2024-05-16,Asia Pacific,Sports & Outdoors,Dumbbells,4,440.6,0,1762.4,SMB,Credit Card,11,48.35,3.5
ORD-100860,2024-05-16,North America,Sports & Outdoors,Dumbbells,4,235.9,10,849.24,SMB,Bank Transfer,4,22.51,5.0
ORD-101446,2024-05-16,Europe,Sports & Outdoors,Bike,5,384.86,10,1731.87,Consumer,Google Pay,10,22.87,4.9
ORD-100973,2024-05-17,Asia Pacific,Home & Kitchen,Microwave,7,194.2,0,1359.4,Enterprise,Credit Card,6,35.97,4.1
ORD-100698,2024-05-17,North America,Electronics,Headphones,7,863.07,15,5135.27,Consumer,Apple Pay,11,24.36,4.8
ORD-100736,2024-05-18,North America,Electronics,Smartwatch,5,598.32,10,2692.44,Consumer,Bank Transfer,9,34.54,3.3
ORD-100813,2024-05-18,North America,Clothing,Hoodie,1,56.71,20,45.37,SMB,Google Pay,8,33.98,4.2
ORD-101376,2024-05-18,Europe,Clothing,Dress,9,27.78,0,250.02,Consumer,Bank Transfer,10,25.41,3.9
ORD-100680,2024-05-19,Latin America,Electronics,Camera,7,1325.84,10,8352.79,SMB,Bank Transfer,12,32.24,4.0
ORD-101086,2024-05-19,Asia Pacific,Sports & Outdoors,Dumbbells,3,287.44,10,776.09,SMB,Apple Pay,5,45.5,3.5
ORD-100040,2024-05-19,Latin America,Sports & Outdoors,Tent,6,630.45,20,3026.16,Consumer,Apple Pay,1,32.73,3.7
ORD-101791,2024-05-19,North America,Home & Kitchen,Microwave,6,258.71,0,1552.26,Consumer,Bank Transfer,5,6.22,4.9
ORD-100611,2024-05-19,Latin America,Home & Kitchen,Coffee Maker,9,39.27,0,353.43,Consumer,Apple Pay,1,16.03,3.6
ORD-100084,2024-05-20,Europe,Clothing,Jeans,1,103.14,0,103.14,Consumer,Google Pay,13,9.64,4.6
ORD-101678,2024-05-20,Asia Pacific,Home & Kitchen,Vacuum Cleaner,1,293.64,5,278.96,SMB,Google Pay,5,26.22,4.0
ORD-101486,2024-05-20,Middle East,Electronics,Laptop,7,1906.9,0,13348.3,Consumer,PayPal,2,13.97,4.3
ORD-100858,2024-05-20,Europe,Home & Kitchen,Blender,4,161.62,0,646.48,Consumer,Bank Transfer,11,48.69,3.7
ORD-101629,2024-05-21,North America,Electronics,Smartwatch,2,784.26,10,1411.67,Consumer,Apple Pay,5,30.65,4.2
ORD-100471,2024-05-21,North America,Clothing,T-Shirt,3,91.29,5,260.18,Consumer,Google Pay,2,14.98,3.2
ORD-100493,2024-05-23,Europe,Books,Non-Fiction,8,29.77,0,238.16,SMB,Google Pay,10,7.77,4.3
ORD-100592,2024-05-23,North America,Home & Kitchen,Air Fryer,4,145.52,0,582.08,SMB,Google Pay,9,15.15,4.2
ORD-101204,2024-05-23,Latin America,Home & Kitchen,Coffee Maker,8,223.05,5,1695.18,SMB,PayPal,2,15.95,3.8
ORD-100172,2024-05-23,North America,Books,Fiction,4,14.17,15,48.18,Enterprise,Apple Pay,11,27.39,3.7
ORD-101143,2024-05-24,Europe,Books,Cookbook,4,8.66,0,34.64,SMB,PayPal,7,30.93,4.1
ORD-100126,2024-05-24,Europe,Sports & Outdoors,Running Shoes,8,271.33,15,1845.04,SMB,Bank Transfer,11,46.07,3.8
ORD-101441,2024-05-24,Latin America,Electronics,Laptop,4,1523.98,5,5791.12,SMB,Bank Transfer,7,6.82,4.0
ORD-101385,2024-05-24,North America,Sports & Outdoors,Bike,2,401.74,0,803.48,Consumer,Bank Transfer,10,36.62,4.2
ORD-101267,2024-05-24,North America,Home & Kitchen,Microwave,9,275.85,20,1986.12,Consumer,Apple Pay,3,47.31,4.8
ORD-100139,2024-05-24,North America,Electronics,Smartwatch,7,917.31,20,5136.94,SMB,Credit Card,6,44.38,4.5
ORD-100280,2024-05-25,Europe,Sports & Outdoors,Dumbbells,1,603.5,0,603.5,SMB,Credit Card,8,31.78,2.8
ORD-100915,2024-05-25,Latin America,Sports & Outdoors,Bike,1,593.56,0,593.56,Consumer,Credit Card,4,41.19,4.7
ORD-101542,2024-05-28,North America,Electronics,Headphones,9,397.17,0,3574.53,SMB,PayPal,11,13.26,3.6
ORD-101257,2024-05-28,Asia Pacific,Clothing,Hoodie,6,89.29,10,482.17,SMB,Google Pay,6,12.92,5.0
ORD-101725,2024-05-28,Asia Pacific,Sports & Outdoors,Tent,7,444.21,20,2487.58,Consumer,Credit Card,1,6.2,4.9
ORD-101291,2024-05-28,Europe,Electronics,Smartwatch,2,829.43,15,1410.03,Enterprise,Credit Card,11,44.57,4.1
ORD-101283,2024-05-29,North America,Books,Children's Book,8,32.19,0,257.52,SMB,Apple Pay,10,22.51,4.0
ORD-101132,2024-05-29,Europe,Electronics,Camera,9,381.65,20,2747.88,Consumer,Google Pay,4,25.6,4.4
ORD-101572,2024-05-29,Latin America,Sports & Outdoors,Tent,7,102.62,0,718.34,Consumer,Credit Card,2,14.54,4.2
ORD-101453,2024-05-29,North America,Electronics,Laptop,3,1761.93,15,4492.92,SMB,Credit Card,6,19.54,4.5
ORD-101003,2024-05-29,Europe,Home & Kitchen,Blender,8,487.86,0,3902.88,SMB,Google Pay,8,34.77,2.9
ORD-101389,2024-05-29,Europe,Books,Fiction,9,11.42,0,102.78,Consumer,Bank Transfer,4,28.63,3.3
ORD-101549,2024-05-30,Asia Pacific,Books,Non-Fiction,9,21.5,20,154.8,Consumer,PayPal,6,5.01,4.0
ORD-101727,2024-05-31,North America,Books,Fiction,9,22.34,15,170.9,Consumer,Bank Transfer,12,37.53,3.6
ORD-100615,2024-05-31,North America,Books,Cookbook,3,23.25,0,69.75,Consumer,Google Pay,4,34.39,3.1
ORD-100254,2024-05-31,Europe,Home & Kitchen,Microwave,9,230.21,15,1761.11,Consumer,PayPal,5,11.83,4.3
ORD-101793,2024-05-31,North America,Books,Children's Book,9,34.37,15,262.93,Enterprise,PayPal,11,12.43,4.9
ORD-100495,2024-06-01,North America,Home & Kitchen,Coffee Maker,3,488.67,10,1319.41,Consumer,Apple Pay,5,14.83,4.0
ORD-101246,2024-06-01,North America,Sports & Outdoors,Yoga Mat,2,475.63,0,951.26,SMB,PayPal,1,26.88,3.2
ORD-101603,2024-06-01,Europe,Home & Kitchen,Air Fryer,4,315.8,0,1263.2,Consumer,Google Pay,13,40.19,3.7
ORD-101392,2024-06-03,Europe,Home & Kitchen,Air Fryer,3,134.82,0,404.46,Consumer,Bank Transfer,13,42.68,4.8
ORD-100157,2024-06-03,Asia Pacific,Sports & Outdoors,Running Shoes,2,312.08,0,624.16,Consumer,PayPal,8,32.32,2.5
ORD-100842,2024-06-03,Middle East,Books,Children's Book,4,8.15,0,32.6,Enterprise,Credit Card,6,24.64,3.6
ORD-100721,2024-06-04,Asia Pacific,Books,Fiction,3,25.28,10,68.26,SMB,Apple Pay,5,37.99,4.6
ORD-100822,2024-06-04,North America,Clothing,T-Shirt,10,76.35,15,648.98,Consumer,Google Pay,7,48.94,4.5
ORD-100165,2024-06-04,Asia Pacific,Electronics,Camera,8,369.71,20,2366.14,SMB,Credit Card,13,47.45,4.6
ORD-100766,2024-06-04,North America,Home & Kitchen,Blender,1,271.07,0,271.07,Enterprise,Credit Card,10,25.19,3.4
ORD-101913,2024-06-05,Asia Pacific,Sports & Outdoors,Tent,7,342.65,20,1918.84,Consumer,Bank Transfer,7,48.04,4.8
ORD-100286,2024-06-05,North America,Books,Cookbook,4,28.42,0,113.68,Consumer,Google Pay,5,30.72,4.2
ORD-101272,2024-06-05,Asia Pacific,Books,Biography,3,10.12,20,24.29,Consumer,PayPal,4,33.59,3.8
ORD-100261,2024-06-05,North America,Sports & Outdoors,Dumbbells,7,570.11,0,3990.77,SMB,Credit Card,5,9.23,4.1
ORD-100820,2024-06-06,North America,Clothing,Sneakers,1,15.7,5,14.92,Consumer,Credit Card,4,40.86,3.7
ORD-101995,2024-06-06,Europe,Sports & Outdoors,Tent,10,169.32,15,1439.22,SMB,Bank Transfer,4,12.42,3.9
